id,url,uuid,title,field_collection_number,field_date_available,field_date_published,field_finding_aid,field_item_barcode,field_library_catalog_link,field_oclc_number,field_unique_id,field_abstract,field_rights,field_access_terms,field_copyright_and_use,field_description,field_digital_publisher,field_genre,field_model,field_publisher,field_resource_type,field_subject,field_alternative_title,field_featured_item,field_dspace_item_id,field_digital_identifier,field_creator,field_publisher_country,field_spatial_coverage,field_date_copyrighted,field_date_created,file,field_contributor
4511,https://digital.library.jhu.edu/node/15532,3730fab1-4f49-4b22-904d-5b7a98927638,v2-p063,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,c08ca094-3b5b-4954-897d-3776639384ee,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p063.tif,
4512,https://digital.library.jhu.edu/node/15533,ee6642fc-7527-459b-ab9e-18a2b8b566cf,v2-p064,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,122fad30-9c00-48f4-a379-70af9dd03038,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p064.tif,
4513,https://digital.library.jhu.edu/node/15534,c65db84b-118d-4ebd-a19c-64905ab39c16,v2-p065,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,9bb36641-c0cc-4507-b95a-64c667ae9860,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p065.tif,
4514,https://digital.library.jhu.edu/node/15535,1761504a-f689-4134-9285-e2a7969ee1a9,v2-p066,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,f4973bab-2942-4720-84e1-735d8ec0fedc,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p066.tif,
4515,https://digital.library.jhu.edu/node/15536,3bab9307-42b5-46d5-8da2-90e99216bef9,v2-p067,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,38504235-bbcd-4687-ac3e-0465fed634c2,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p067.tif,
4516,https://digital.library.jhu.edu/node/15537,18dfc650-e93b-4d34-bbe4-9a36cecc2ceb,v2-p068,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,bc1b2af8-041a-4222-9689-53ffe0680086,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p068.tif,
4517,https://digital.library.jhu.edu/node/15538,0029782c-69d7-4b82-82ed-ccfb0ba8b886,v2-p069,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,b9ccdeab-37c6-4cdf-b2fd-ed53974e2d96,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p069.tif,
4518,https://digital.library.jhu.edu/node/15539,609a6d71-57ef-460c-9498-4fccd108ed04,v2-p070,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,f3e8cbb8-73ee-42dc-b016-834b8446bb1b,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p070.tif,
4519,https://digital.library.jhu.edu/node/15540,7955cd78-15d2-41e6-8402-429ce616ca19,v2-p071,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,cfbb5207-39af-4321-bc09-99b1a0ff40f5,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p071.tif,
4520,https://digital.library.jhu.edu/node/15541,1fcf187a-34a1-41eb-bb1b-fa16620f93e4,v2-p072,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,14c11c4d-2206-411b-a992-4304fe53a599,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p072.tif,
4521,https://digital.library.jhu.edu/node/15542,cbc6c93d-4a71-4cfe-8edf-dd6e8d99291b,v2-p073,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,3df3c1de-8ed5-47e3-8144-0a6c158a06df,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p073.tif,
4522,https://digital.library.jhu.edu/node/15543,cfcc55f3-483a-4be9-b266-f696da421060,v2-p074,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,06510b56-2f8f-4fc7-86f2-b0e308dc203f,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p074.tif,
4523,https://digital.library.jhu.edu/node/15544,de1c1d2b-8609-4604-aa82-6fcecc3e5f54,v2-p075,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,4394ee38-f9e3-48f4-bf7b-b605dedb1df2,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p075.tif,
4524,https://digital.library.jhu.edu/node/15545,a5a4e228-5988-4315-8192-c63919f4c7f1,v2-p076,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,993745dc-422e-4621-abb8-6ed622c75c1d,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p076.tif,
4525,https://digital.library.jhu.edu/node/15546,9b16220a-22a3-43ab-ac03-165d41dda9b6,v2-p077,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,82e50ef3-0ea3-4901-83ff-c1bd76c135f4,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p077.tif,
4526,https://digital.library.jhu.edu/node/15547,eac1c1d7-e3ed-4fb1-9011-224e2fd41039,v2-p078,,2009-11-02,1961,,31151010105439,https://catalyst.library.jhu.edu/catalog/bib_1366398,81508031,9d9da3be-d37d-40af-abcd-28aa0f0844a3,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,376474a5-7468-4cbf-bb7f-1c9a413f166b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-24/TE25_B15_I5_1961_QUARTO_v2_c1_p078.tif,
4527,https://digital.library.jhu.edu/node/15555,5b385161-2f61-4066-8c4b-62d0d05467bb,Sheet 1,,2009-11-13,1898,,31151027501026,https://catalyst.library.jhu.edu/catalog/bib_3457517,none,1a78e0e7-daad-4375-99e8-22581d55a656,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,b7918d65-362c-420e-b7dc-c94d9022b4d8,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3843_A4_C1_1898_sheet1_c2_0.jp2,
4528,https://digital.library.jhu.edu/node/15556,757ec5a8-735f-4539-8656-a02810b82c52,Sheet 2,,2009-11-13,1898,,31151027501034,https://catalyst.library.jhu.edu/catalog/bib_3457517,none,1eeb4957-52e2-4be0-8614-14fdc224fb17,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,b7918d65-362c-420e-b7dc-c94d9022b4d8,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3843_A4_C1_1898_sheet2_c2_0.jp2,
4529,https://digital.library.jhu.edu/node/15557,db1418c3-d24b-49e4-b3b4-6d7a3438672b,Sheet 3,,2009-11-13,1898,,31151027501042,https://catalyst.library.jhu.edu/catalog/bib_3457517,none,6f90778a-de24-41ec-9d14-a114f36c3b6e,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,b7918d65-362c-420e-b7dc-c94d9022b4d8,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3843_A4_C1_1898_sheet3_c2_0.jp2,
4530,https://digital.library.jhu.edu/node/15558,07eb0e79-48a7-4416-a7c5-6f5f5d88aacc,Sheet 4,,2009-11-13,1898,,31151027501059,https://catalyst.library.jhu.edu/catalog/bib_3457517,none,38324bba-ca6d-4fc3-886a-14eecd320a13,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,b7918d65-362c-420e-b7dc-c94d9022b4d8,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3843_A4_C1_1898_sheet4_c2_0.jp2,
4531,https://digital.library.jhu.edu/node/15559,ade581d3-f133-46b4-9211-b07c1008f717,Sheet 5,,2009-11-13,1898,,31151027501067,https://catalyst.library.jhu.edu/catalog/bib_3457517,none,e135aa3c-9209-416d-9ce1-3b17520a0a70,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,b7918d65-362c-420e-b7dc-c94d9022b4d8,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3843_A4_C1_1898_sheet5_c2_0.jp2,
4532,https://digital.library.jhu.edu/node/15560,1930de2d-6c11-4236-9a53-9cb7a8791598,Sheet 6,,2009-11-13,1898,,31151027501075,https://catalyst.library.jhu.edu/catalog/bib_3457517,none,13c26576-71aa-4669-87f6-34f71715f06c,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,b7918d65-362c-420e-b7dc-c94d9022b4d8,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3843_A4_C1_1898_sheet6_c2_0.jp2,
4533,https://digital.library.jhu.edu/node/15565,abbafa65-9e08-4c0b-8893-952222a28079,01-front,,2009-11-16,1927,,31151024828604,https://catalyst.library.jhu.edu/catalog/bib_2637045,none,90514580-298a-4d15-94c8-7c963a0a0c94,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,da079a7c-1fbe-4eb0-9cf0-71c8b85630a4,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3843_C5_J3_1927_c1_front_0.jp2,
4534,https://digital.library.jhu.edu/node/15566,4fbd3924-7f4d-4b6d-93cc-b4bb07a51533,02-back,,2009-11-16,1927,,31151024828604,https://catalyst.library.jhu.edu/catalog/bib_2637045,none,de8682a7-4120-4251-97dc-7c9c512a9785,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,da079a7c-1fbe-4eb0-9cf0-71c8b85630a4,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3843_C5_J3_1927_c1_back_0.jp2,
4535,https://digital.library.jhu.edu/node/15572,9c7a88b2-1ad9-4ae5-8017-40a97fab26a0,01-front,,2009-11-16,1929,,31151025605951,https://catalyst.library.jhu.edu/catalog/bib_2642217,none,21d65619-ae43-4ebb-8f7f-87dea8be0ea0,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,24126f42-7700-41c8-a882-7b40c3f0235b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3843_T3_C1_1929_c1_front_0.jp2,
4536,https://digital.library.jhu.edu/node/15573,be609d69-9064-47be-b42e-2e6121b35d3b,02-back,,2009-11-16,1929,,31151025605951,https://catalyst.library.jhu.edu/catalog/bib_2642217,none,f9fa9e34-7959-46b2-a3dc-81e25c9f4f74,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,24126f42-7700-41c8-a882-7b40c3f0235b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3843_T3_C1_1929_c1_back_0.jp2,
4537,https://digital.library.jhu.edu/node/15577,a1ce262e-b43b-40f4-9d70-c4b2f935eae6,01-front,,2009-11-17,1887,,31151027417264,https://catalyst.library.jhu.edu/catalog/bib_2739020,none,5f6edb57-9f51-4b47-be2b-079c89559481,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,98a38e81-a805-4dc5-bad6-56eaf32568ac,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_1887_c1_front_0.jp2,
4538,https://digital.library.jhu.edu/node/15578,72445475-4e94-4402-9325-54d1156c6477,02-back,,2009-11-17,1887,,31151027417264,https://catalyst.library.jhu.edu/catalog/bib_2739020,none,a2f672e8-8763-4e50-8518-2cd04d7a612d,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,98a38e81-a805-4dc5-bad6-56eaf32568ac,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_1887_c1_back_0.jp2,
4539,https://digital.library.jhu.edu/node/15598,81ceffb2-b841-42c2-b236-cd517eb93b14,01-front,,2009-11-19,1950,,31151027745714,https://catalyst.library.jhu.edu/catalog/bib_2821515,none,5ccbbe10-c6d0-4323-a678-715ee3f401e4,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,d829f527-426c-41df-9cd2-ffa3e66cbab6,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_1950_L5_c1_front_0.jp2,
4540,https://digital.library.jhu.edu/node/15599,46676c2e-93c4-43d7-bd65-b58565bde4cd,02-back,,2009-11-19,1950,,31151027745714,https://catalyst.library.jhu.edu/catalog/bib_2821515,none,e60f3216-b1b0-4632-8cfe-8908c6b80090,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,d829f527-426c-41df-9cd2-ffa3e66cbab6,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_1950_L5_c1_back_0.jp2,
4541,https://digital.library.jhu.edu/node/15601,5b7cba00-8007-4196-b911-fd4e01a3e997,01-front,,2009-11-19,1947,,31151027765050,https://catalyst.library.jhu.edu/catalog/bib_2881047,none,bd4b1e69-e215-41ab-8356-3221559edd01,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,dbb8a650-e2bb-4190-8362-af5b57a399d4,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_A6_1947_SMALL_c1_front_0.jp2,
4542,https://digital.library.jhu.edu/node/15602,5d5a057f-275e-463a-b3ea-983ce3e3c65a,02-back,,2009-11-19,1947,,31151027765050,https://catalyst.library.jhu.edu/catalog/bib_2881047,none,bc934296-a5a1-40ee-87c4-c26f194a16eb,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,dbb8a650-e2bb-4190-8362-af5b57a399d4,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_A6_1947_SMALL_c1_back_0.jp2,
4543,https://digital.library.jhu.edu/node/15604,9e12b314-1994-4211-809e-0754b12fdca7,01-front,,2009-11-20,1967,,31151027745565,https://catalyst.library.jhu.edu/catalog/bib_2820723,41264212,afa0880c-cd7e-478c-8a63-289e1d5f1ed4,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,8cfa662f-bc38-4a0f-a7a3-7353f3b78729,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_G45_1967_c1_front_0.jp2,
4544,https://digital.library.jhu.edu/node/15605,b2cff665-0429-44bd-a809-2b8689314441,02-back,,2009-11-20,1967,,31151027745565,https://catalyst.library.jhu.edu/catalog/bib_2820723,41264212,e6fd0d01-68f2-4873-a0e3-a375d7fbf37f,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,8cfa662f-bc38-4a0f-a7a3-7353f3b78729,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_G45_1967_c1_back_0.jp2,
4545,https://digital.library.jhu.edu/node/15607,e2c98bc0-f550-43ce-8847-735ff938c8be,01-front,,2009-11-20,1982,,31151027745516,https://catalyst.library.jhu.edu/catalog/bib_2820641,none,b6200e5a-bd4c-498c-a603-434735087c8b,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,b5b55807-4f3d-4c6a-bc85-3fcc525e2b1a,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_G45_1982_front_0.jp2,
4546,https://digital.library.jhu.edu/node/15608,bab16ca2-3e42-49e7-ab9c-fa47d9b3a25a,02-back,,2009-11-20,1982,,31151027745516,https://catalyst.library.jhu.edu/catalog/bib_2820641,none,5c3e020c-a97b-4f8f-8225-8e967cb17a22,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,b5b55807-4f3d-4c6a-bc85-3fcc525e2b1a,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_G45_1982_back_0.jp2,
4547,https://digital.library.jhu.edu/node/15610,84db27d1-48f0-473b-8c3c-3db07d25f40d,01-front,,2009-11-20,1986,,31151027731698,https://catalyst.library.jhu.edu/catalog/bib_2785911,none,579fc02c-bb84-4bd3-94e2-e793ef6a4d26,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,04b8d1b6-7c85-475e-988c-cf41cdbe30b7,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_M3_1986_c1_front_0.jp2,
