id,url,uuid,title,field_collection_number,field_date_available,field_date_published,field_finding_aid,field_item_barcode,field_library_catalog_link,field_oclc_number,field_unique_id,field_abstract,field_rights,field_access_terms,field_copyright_and_use,field_description,field_digital_publisher,field_genre,field_model,field_publisher,field_resource_type,field_subject,field_alternative_title,field_featured_item,field_dspace_item_id,field_digital_identifier,field_creator,field_publisher_country,field_spatial_coverage,field_date_copyrighted,field_date_created,file,field_contributor
2511,https://digital.library.jhu.edu/node/13608,a4f5740f-6ea1-43b5-a7d5-7047c6f8d083,"Johns Hopkins University News-letter, Volume 59, Number 01 (1954 October 01)",RG.14.050,2016-09-08,1954-10-01,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,d18d6825-2fb5-49be-a444-4e302a7bd51a,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,593b4525-bd0a-45ae-9597-c04fec59117e,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1954_59_01.pdf,
2512,https://digital.library.jhu.edu/node/13609,07cd0caa-bba9-4d7c-8a1c-0cb7104d79fe,"Johns Hopkins University News-letter, Volume 59, Number 02 (1954 October 08)",RG.14.050,2016-09-08,1954-10-08,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,324cbff8-ba96-4446-9e5c-efde5502a771,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,c13743b7-667b-40ab-a64c-4d8d54375606,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1954_59_02.pdf,
2513,https://digital.library.jhu.edu/node/13610,406429bb-cc28-4421-9957-82909929e735,"Johns Hopkins University News-letter, Volume 59, Number 03 (1954 October 15)",RG.14.050,2016-09-07,1954-10-15,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,51146b53-08c7-4f31-b1dc-724ed45b278f,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,f1c6db0d-01cc-4a27-9a7d-0373c930363a,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1954_59_03.pdf,
2514,https://digital.library.jhu.edu/node/13611,e1aa8a72-1a90-4c00-9f51-71756d812f9c,"Johns Hopkins University News-letter, Volume 59, Number 04 (1954 October 22)",RG.14.050,2016-09-07,1954-10-22,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,328c5729-e156-43e9-b9cf-5f1b56a347dc,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,a6d47473-f0d0-42b8-9c57-10aa8bb2f01b,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1954_59_04.pdf,
2515,https://digital.library.jhu.edu/node/13612,c926f2e2-d4ae-44ce-97d5-5a816bf3e241,"Johns Hopkins University News-letter, Volume 59, Number 05 (1954 October 29)",RG.14.050,2016-09-07,1954-10-29,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,23d5ed64-e5c2-432a-951a-b51732b14552,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,7f82787c-7242-4d9b-9b12-658625ecdec4,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1954_59_05.pdf,
2516,https://digital.library.jhu.edu/node/13613,d786c886-3177-40f5-a9a8-279230defa97,"Johns Hopkins University News-letter, Volume 59, Number 06 (1954 November 05)",RG.14.050,2016-10-17,1954-11-05,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,07e0fc11-f056-447d-a12e-13b3350950d1,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,af5d228d-fb71-4645-8fff-338862c5468c,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1954_59_06.pdf,
2517,https://digital.library.jhu.edu/node/13614,1850d0da-5ed0-4081-8630-ab92adf9db72,"Johns Hopkins University News-letter, Volume 59, Number 07 (1954 November 12)",RG.14.050,2016-10-17,1954-11-12,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,a003b19f-7d74-4e48-b346-d5ec2c16d05c,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,80f1d103-c158-4290-bcbf-6db0f962eff8,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1954_59_07.pdf,
2518,https://digital.library.jhu.edu/node/13615,3c73ed54-307d-4a11-aad0-31a6fb9f927e,"Johns Hopkins University News-letter, Volume 59, Number 08 (1954 November 19)",RG.14.050,2016-10-17,1954-11-19,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,9bc090c2-ebf3-4dfb-8b72-d8e95fde869b,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,58c24c2c-aba2-4d14-99fa-2ff4308430a1,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1954_59_08.pdf,
2519,https://digital.library.jhu.edu/node/13616,9f8c42b3-b409-4ec6-a3cb-50ba0b007e2d,"Johns Hopkins University News-letter, Volume 59, Number 09 (1954 December 03)",RG.14.050,2016-09-08,1954-12-03,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,af776e59-b30e-43f0-a36d-48c39e4017a5,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,c2f4047a-94a8-4cf5-a59d-63a8fc5f4c50,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1954_59_09.pdf,
2520,https://digital.library.jhu.edu/node/13617,9e554fe9-29f2-423c-bf34-ea3e6845212c,"Johns Hopkins University News-letter, Volume 59, Number 10 (1954 December 10)",RG.14.050,2016-10-17,1954-12-10,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,87fbb13c-cc06-4cd3-bc01-1bf21a02947d,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,b96e7b95-267a-4b29-990a-0cadb70f89d7,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1954_59_10.pdf,
2521,https://digital.library.jhu.edu/node/13618,fbb204ab-798c-47ae-8d10-8ae8bafbaa8d,"Johns Hopkins University News-letter, Volume 59, Number 11 (1954 December 17)",RG.14.050,2016-10-17,1954-12-17,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,8e22d46c-eaac-4221-b13b-2c45b76b9871,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,7b45be15-16d9-4244-907c-742b2d8c5cb8,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1954_59_11.pdf,
2522,https://digital.library.jhu.edu/node/13619,7eb164af-b86f-4b1c-9579-08dc6d4adb3b,"Johns Hopkins University News-letter, Volume 59, Number 12 (1955 January 14)",RG.14.050,2016-09-08,1955-01-14,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,f2bdace8-341e-460d-a36b-80f984f2b8e6,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,a600f262-53a9-4614-9c17-bd3c760b2f7e,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1955_59_12.pdf,
2523,https://digital.library.jhu.edu/node/13620,e3f685e7-4ecb-471a-9974-02b689e0ec71,"Johns Hopkins University News-letter, Volume 59, Number 13 (1955 January 21)",RG.14.050,2016-09-08,1955-01-21,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,2932547f-6553-4be2-a1b3-8e99f5570ab2,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,3f655563-d4e4-4e5a-af53-6753d83fad37,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1955_59_13.pdf,
2524,https://digital.library.jhu.edu/node/13621,cdb9ff37-cedf-449e-bb7a-7b52dc7287ed,"Johns Hopkins University News-letter, Volume 59, Number 13 (1955 May 13)",RG.14.050,2017-02-16,1955-05-13,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,f902373a-305b-4ab8-acd6-548897451723,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,f046f09a-fba9-481e-b75e-20ba166c9603,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1955_59_25.pdf,
2525,https://digital.library.jhu.edu/node/13622,eb568e7a-d35b-4c6a-9051-23bcec9e6d52,"Johns Hopkins University News-letter, Volume 59, Number 14 (1955 February 18)",RG.14.050,2016-10-17,1955-02-18,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,fc488ad9-74aa-45fe-9f38-8b6613608c2a,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,b02a1038-859c-48cc-981e-bc4fd10c13be,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1955_59_14.pdf,
2526,https://digital.library.jhu.edu/node/13623,18a0de6c-498c-4aa1-b831-37a62d7133bc,"Johns Hopkins University News-letter, Volume 59, Number 15 (1955 February 24)",RG.14.050,2016-09-08,1955-02-24,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,e1d17250-5fb2-44ae-bc5d-22d989ed8c68,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,cba9b270-d8bf-44df-b1e7-023c7c4008a5,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1955_59_15.pdf,
2527,https://digital.library.jhu.edu/node/13624,1096c7fd-6203-4e0e-8cb8-643701a90918,"Johns Hopkins University News-letter, Volume 59, Number 16 (1955 March 04)",RG.14.050,2016-09-08,1955-03-04,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,6af9ddfc-9a3e-452f-a33e-cd101be40605,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,1b7e681a-8e62-4875-8fa3-abc60ec7cf66,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1955_59_16.pdf,
2528,https://digital.library.jhu.edu/node/13625,06086d3a-4199-4333-afe2-1487e99b574b,"Johns Hopkins University News-letter, Volume 59, Number 17 (1955 March 11)",RG.14.050,2016-10-17,1955-03-11,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,1ee4b5b2-f01f-4e9e-934b-a6d8adc5002b,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,bee8fa8b-3da8-4558-b11d-86957ef0fbc2,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1955_59_17.pdf,
2529,https://digital.library.jhu.edu/node/13626,43bbf160-62d4-4e29-a892-00c38c2549c7,"Johns Hopkins University News-letter, Volume 59, Number 18 (1955 March 18)",RG.14.050,2016-09-08,1955-03-18,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,c6096d24-9cf4-4963-b195-f40c8959bfcd,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,5c8dc525-9547-4632-ad01-712d53df7c19,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1955_59_18.pdf,
2530,https://digital.library.jhu.edu/node/13627,c8aea383-d6be-4eca-8913-388c344b5717,"Johns Hopkins University News-letter, Volume 59, Number 19 (1955 March 25)",RG.14.050,2016-09-07,1955-03-25,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,cf11c074-72cf-4e17-9f2f-42c8fad8a30e,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,58230adb-8136-44e8-8671-9fe22a44c679,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1955_59_19.pdf,
2531,https://digital.library.jhu.edu/node/13628,e693788d-bfcc-4b46-9aae-db528f5dc3fa,"Johns Hopkins University News-letter, Volume 59, Number 20 (1955 April 01)",RG.14.050,2016-10-17,1955-04-01,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,c7b8d965-3f76-45e5-b568-4b920825b0ca,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,9d1fb6bc-89b8-4311-954c-f5b7af2d24fa,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1955_59_20.pdf,
2532,https://digital.library.jhu.edu/node/13629,fc0582a5-783a-41bd-a1dc-58f4383bed07,"Johns Hopkins University News-letter, Volume 59, Number 21 (1955 April 15)",RG.14.050,2016-10-17,1955-04-15,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,706518ff-78ae-4317-9de6-d26431e249ac,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,7b2a55e8-c37a-4f36-87d0-40df7b6d6492,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1955_59_21.pdf,
2533,https://digital.library.jhu.edu/node/13630,5f23f6ef-8fdc-4fa5-8722-dcf954723301,"Johns Hopkins University News-letter, Volume 59, Number 22 (1955 April 22)",RG.14.050,2016-09-07,1955-04-22,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,39768bba-59a8-49c4-a366-d3fe0385ac39,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,125ed2b4-7846-4aa5-8e85-7c052cb60d13,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1955_59_22.pdf,
2534,https://digital.library.jhu.edu/node/13631,782ef34a-e1fc-49f3-987e-10f75d102dbe,"Johns Hopkins University News-letter, Volume 59, Number 23 (1955 April 29)",RG.14.050,2016-10-17,1955-04-29,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,45c4fd31-4fdb-431f-8c15-dd4d4b7917c3,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,4545d9fc-4d64-464f-bba2-567bd3833584,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1955_59_23.pdf,
2535,https://digital.library.jhu.edu/node/13632,69844a12-5216-4a79-8512-9d2324f9e276,"Johns Hopkins University News-letter, Volume 59, Number 24 (1955 May 06)",RG.14.050,2017-01-09,1955-05-06,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,a166f0f5-3f79-4f8c-8e1d-e839d316cd43,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,8cf1bdda-2c66-4432-96c6-9909fa2690bb,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1955_59_24.pdf,
2536,https://digital.library.jhu.edu/node/13633,218747db-750a-44cd-aef1-b28c7a82f1d6,"Johns Hopkins University News-letter, Volume 59, Number 26 (1955 May 20)",RG.14.050,2017-01-09,1955-05-20,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,080e2460-4bc5-432b-bb6f-bf47c98c38f1,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,66a12bd9-a58d-49dd-8477-36f1aaba7bad,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1955_59_26.pdf,
