id,url,uuid,title,field_collection_number,field_date_available,field_date_published,field_finding_aid,field_item_barcode,field_library_catalog_link,field_oclc_number,field_unique_id,field_abstract,field_rights,field_access_terms,field_copyright_and_use,field_description,field_digital_publisher,field_genre,field_model,field_publisher,field_resource_type,field_subject,field_alternative_title,field_featured_item,field_dspace_item_id,field_digital_identifier,field_creator,field_publisher_country,field_spatial_coverage,field_date_copyrighted,field_date_created,file,field_contributor
1001,https://digital.library.jhu.edu/node/12098,1c9ab428-be45-4075-b6cf-529089f1c9c0,"Johns Hopkins University News-letter, Volume 02, Number 05 (1897 December 10)",RG.14.050,2016-02-25,1897-12-10,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,60ff5955-ddfa-4b1f-b765-5c2950d9fc41,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,0d9057bb-1ba7-4a75-a74c-ab1dca59ad53,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1897_002_005_1.pdf,
1002,https://digital.library.jhu.edu/node/12099,f32e751b-4914-463f-81a7-bc35850d19ed,"Johns Hopkins University News-letter, Volume 34, Number 20 (1929 December 10)",RG.14.050,2017-02-16,1929-12-10,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,23ed21db-0464-49d1-a414-6b09ded0188a,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,1c97ee1c-db09-485b-ad6c-3be2abe6821e,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1929_034_020.pdf,
1003,https://digital.library.jhu.edu/node/12100,c8b4c21a-d5f2-486f-91cd-7b1478997188,"Johns Hopkins University News-letter, Volume 02, Number 06 (1897 December 22)",RG.14.050,2016-02-25,1897-12-22,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,e459f102-2738-4477-8fbc-7b03718247f8,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,4b4fbad7-4084-4836-bc2f-a28c24a30a29,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1897_002_006_1.pdf,
1004,https://digital.library.jhu.edu/node/12101,e57ee8b5-cf09-461d-b473-311a86ea9ed9,"Johns Hopkins University News-letter, Volume 34, Number 21 (1929 December 13)",RG.14.050,2017-02-16,1929-12-13,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,96e81fe9-6795-498e-9c1f-c7235e6a4fbc,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,377aca7a-997e-4a50-ac1f-1c2ef4e49641,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1929_034_021.pdf,
1005,https://digital.library.jhu.edu/node/12102,40c917e0-05e6-41e6-8476-97cd3ee389f1,"Johns Hopkins University News-letter, Volume 02, Number 07 (1898 January 06)",RG.14.050,2016-02-25,1898-01-06,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,06e1544a-37e0-4f50-9586-d2f179d9a689,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,8d7f1b75-7722-4edd-b236-67b52949458d,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1897_002_007_1.pdf,
1006,https://digital.library.jhu.edu/node/12103,ac1aa406-293a-4455-bda5-7bb992aa58de,"Johns Hopkins University News-letter, Volume 34, Number 22 (1929 December 17)",RG.14.050,2017-02-16,1929-12-17,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,23bb13c5-a532-45cd-979a-22be47a914f4,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,fa2df900-d9a4-4260-9daa-f5681abfa2ab,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1929_034_022.pdf,
1007,https://digital.library.jhu.edu/node/12104,0d50885c-88a0-41ca-b28a-8096a62f0a05,"Johns Hopkins University News-letter, Volume 02, Number 08 (1898 January 13)",RG.14.050,2016-02-25,1898-01-13,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,b1d951dd-44b2-41c9-9322-ddf76ddad10a,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,dd3fdc91-697f-4347-b516-f691e4de3a10,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1897_002_008_1.pdf,
1008,https://digital.library.jhu.edu/node/12105,6fef1eb8-8bcc-444c-ae96-a76fe216b32f,"Johns Hopkins University News-letter, Volume 34, Number 23 (1930 January 10)",RG.14.050,2017-02-16,1930-01-10,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,c73229ef-5e73-4a06-b252-d4ba39f1b0ba,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,381c28b7-4a65-4214-9520-b75cc7351dc1,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1930_034_023.pdf,
1009,https://digital.library.jhu.edu/node/12106,f4ae659f-aa72-4549-aee9-879b16a0fd34,"Johns Hopkins University News-letter, Volume 02, Number 09 (1898 February 09)",RG.14.050,2016-02-25,1898-02-09,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,2512b955-75bf-4ca8-af99-dce2b5e6eea8,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,747133e3-2567-431c-8794-688c3c91a20b,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1897_002_009_1.pdf,
1010,https://digital.library.jhu.edu/node/12107,dd449ddd-4d12-4720-95fa-eda81afc6553,"Johns Hopkins University News-letter, Volume 34, Number 24 (1930 January 14)",RG.14.050,2017-02-16,1930-01-14,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,c95a4f2f-4058-4a40-b8b7-b50ba4c92397,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,1aacb7b2-2422-45e1-be2b-0eefbe9265b9,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1930_034_024.pdf,
