id,url,uuid,title,field_collection_number,field_date_available,field_date_published,field_finding_aid,field_item_barcode,field_library_catalog_link,field_oclc_number,field_unique_id,field_abstract,field_rights,field_access_terms,field_copyright_and_use,field_description,field_digital_publisher,field_genre,field_model,field_publisher,field_resource_type,field_subject,field_alternative_title,field_featured_item,field_dspace_item_id,field_digital_identifier,field_creator,field_publisher_country,field_spatial_coverage,field_date_copyrighted,field_date_created,file,field_contributor
1521,https://digital.library.jhu.edu/node/12618,442e008a-fe1b-47da-99c0-330ec52c8a8c,"Johns Hopkins University News-letter, Volume 17, Number 25 (1913 April 28)",RG.14.050,2016-03-09,1913-04-28,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,332b693f-807b-4683-b266-3da3b63e8c3e,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,5f03244c-7d63-48d4-882f-605da1b0d307,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1912_017_025_0.pdf,
1522,https://digital.library.jhu.edu/node/12619,61f29c05-fb15-4068-8194-ffc3725fb151,"Johns Hopkins University News-letter, Volume 39, Number 45 (1935 April 26)",RG.14.050,2017-09-15,1935-04-26,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,413bad7f-02dc-4e54-85ca-2b2d69e7f262,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,058a86b8-eff5-4f47-af4c-95f389e5d7e0,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1935_39_45.pdf,
1523,https://digital.library.jhu.edu/node/12620,e60d14cd-277a-42b0-95cb-98eaab8a4cef,"Johns Hopkins University News-letter, Volume 17, Number 26 (1913 May 05)",RG.14.050,2016-03-09,1913-05-05,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,502722ca-5fcd-4020-87d9-11800ba6a202,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,6fa2e517-efce-4b54-9fd4-36cb9c769304,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1912_017_026_0.pdf,
1524,https://digital.library.jhu.edu/node/12621,3b212be7-c165-441d-a84c-4ab51e02667f,"Johns Hopkins University News-letter, Volume 39, Number 46 (1935 April 30)",RG.14.050,2017-09-15,1935-04-30,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,ce0db475-e4d7-4aca-8f1a-99eef92fc5f1,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,3221faf3-c5d7-4f21-83a0-062ed9bb5d89,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1935_39_46.pdf,
1525,https://digital.library.jhu.edu/node/12622,4f0cdb56-4508-491b-afc8-9214b8e65751,"Johns Hopkins University News-letter, Volume 17, Number 27 (1913 May 12)",RG.14.050,2016-03-09,1913-05-12,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,afb85eae-2b72-46da-bec3-1d5d692f16c6,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,8b0a2487-4120-4b39-ab89-6c57fc3abbc1,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1912_017_027_0.pdf,
1526,https://digital.library.jhu.edu/node/12623,8227017b-0dab-4295-a73e-2f391709a3b0,"Johns Hopkins University News-letter, Volume 39, Number 47 (1935 May 03)",RG.14.050,2017-09-15,1935-05-03,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,5a820648-50eb-46f1-89a1-090c07011302,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,f9571153-aa2b-4b39-bdce-f84f1a8b1ac8,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1935_39_47.pdf,
1527,https://digital.library.jhu.edu/node/12624,8b6fcfb0-a9e2-4dd0-8f26-01d500e1d55a,"Johns Hopkins University News-letter, Volume 17, Number 28 (1913 May 19)",RG.14.050,2016-03-09,1913-05-19,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,0c0a2346-7620-467c-971c-78d341b7c128,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,784f2f4b-f240-4cac-87ae-667ec8b973f3,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1912_017_028_0.pdf,
1528,https://digital.library.jhu.edu/node/12625,1af033e2-1a82-42dd-95bc-c399bc540f27,"Johns Hopkins University News-letter, Volume 39, Number 48 (1935 May 07)",RG.14.050,2017-09-15,1935-05-07,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,d0b0100c-6e60-447a-a7b8-a806a1174b6e,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,7ce49b2c-71e4-4aa0-bd39-fc83ed9e6b9e,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1935_39_48.pdf,
1529,https://digital.library.jhu.edu/node/12626,ac51505f-e19d-4f97-8a20-c02fc97dac1b,"Johns Hopkins University News-letter, Volume 17, Number 29 (1913 May 26)",RG.14.050,2016-03-09,1913-05-26,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,a6e60a14-c9d7-4177-b2ff-8ea5e397ffdc,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,06fd5d53-0b76-4f5e-97e5-3c3c98d496f4,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1912_017_029_0.pdf,
1530,https://digital.library.jhu.edu/node/12627,4849e34b-a90b-4342-94e7-4e142aa2824a,"Johns Hopkins University News-letter, Volume 39, Number 49 (1935 May 10)",RG.14.050,2017-09-15,1935-05-10,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,ccea0147-dd6f-4e32-9077-9b40fe84e8ff,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,1f35fedd-d9a4-4ac3-af18-8c0ca71f3f03,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1935_39_49.pdf,
1531,https://digital.library.jhu.edu/node/12628,6ff078d4-fc7a-4c7e-a4a0-70f3f6f963b4,"Johns Hopkins University News-letter, Volume 17, Number 30 (1913 June 09)",RG.14.050,2016-03-09,1913-06-09,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,3544f1e6-457a-4960-a401-e8125ce22230,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,1aa90410-8b85-4113-af59-3e4989636ec8,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1912_017_030_0.pdf,
1532,https://digital.library.jhu.edu/node/12629,aeef3dc8-e568-492f-840b-d051e2fc01f6,"Johns Hopkins University News-letter, Volume 39, Number 50 (1935 May 14)",RG.14.050,2017-09-15,1935-05-14,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,7576ad03-0877-412d-aa7a-7c26ecd1e7c2,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,159834b2-57dd-4e55-8af4-46434010ec23,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1935_39_50.pdf,
