id,url,uuid,title,field_collection_number,field_date_available,field_date_published,field_finding_aid,field_item_barcode,field_library_catalog_link,field_oclc_number,field_unique_id,field_abstract,field_rights,field_access_terms,field_copyright_and_use,field_description,field_digital_publisher,field_genre,field_model,field_publisher,field_resource_type,field_subject,field_alternative_title,field_featured_item,field_dspace_item_id,field_digital_identifier,field_creator,field_publisher_country,field_spatial_coverage,field_date_copyrighted,field_date_created,file,field_contributor
2011,https://digital.library.jhu.edu/node/13108,769d5d7b-2dc0-4e37-8201-e8c38f9adf64,"Johns Hopkins University News-letter, Volume 28, Number 36 (1924 February 26)",RG.14.050,2016-10-05,1924-02-26,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,cc7ecd10-c125-4170-8f0c-30cc63a20609,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,83ae219f-e08d-48bb-af60-c2e29c712ba5,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_036.pdf,
2012,https://digital.library.jhu.edu/node/13109,ff3b35a0-56e8-4fb8-b57f-38c3476e712c,"Johns Hopkins University News-letter, Volume 28, Number 37 (1924 February 29)",RG.14.050,2016-10-05,1924-02-29,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,f065c743-1546-47c0-900b-7dcbc123bb18,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,554e7822-5a3e-473e-b997-9554c8462ace,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_037.pdf,
2013,https://digital.library.jhu.edu/node/13110,715d1ebf-addd-467b-8752-880a53368a75,"Johns Hopkins University News-letter, Volume 28, Number 38 (1924 March 04)",RG.14.050,2016-10-17,1924-03-04,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,ef3e9765-9902-45a9-8b66-fcd1ab948b7e,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,3bf27711-dfb3-4cd6-b3f4-52c845f8737c,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_038.pdf,
2014,https://digital.library.jhu.edu/node/13111,81d4136b-1746-4d83-afda-92f159f63c52,"Johns Hopkins University News-letter, Volume 28, Number 39 (1924 March 07)",RG.14.050,2016-10-17,1924-03-07,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,6d028b66-80a4-44b1-85ef-7c7b345ab3a7,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,0317603d-ae3f-41d8-9bcf-077b75d8b6ee,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_039.pdf,
2015,https://digital.library.jhu.edu/node/13112,d4d5dc50-e27f-42dd-9bf6-e3df1e674cf1,"Johns Hopkins University News-letter, Volume 28, Number 40 (1924 March 11)",RG.14.050,2016-10-17,1924-03-11,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,ab7cffc2-0183-4377-8119-7433bfb304a2,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,85936721-7a15-4d4a-a98d-2b9dfe43be8d,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_040.pdf,
2016,https://digital.library.jhu.edu/node/13113,86014b5f-60f7-4448-aa25-ef316198aaff,"Johns Hopkins University News-letter, Volume 28, Number 41 (1924 March 14)",RG.14.050,2016-10-17,1924-03-14,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,2a78de39-e702-407c-99a7-db24be443627,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,a99aa136-9f88-4e3b-96f8-3d380482e0ba,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_041.pdf,
2017,https://digital.library.jhu.edu/node/13114,5bd74ad2-41ac-4430-8cc6-d5cd141515df,"Johns Hopkins University News-letter, Volume 28, Number 42 (1924 March 18)",RG.14.050,2016-10-17,1924-03-18,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,e8f26aff-13a6-45f6-bee2-918186021f8d,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,080688a6-3669-4cb3-a664-6415baa37865,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_042.pdf,
2018,https://digital.library.jhu.edu/node/13115,4a44975d-abb1-425f-980f-e6d9347fdc30,"Johns Hopkins University News-letter, Volume 28, Number 44 (1924 March 25)",RG.14.050,2016-10-17,1924-03-25,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,96477e4e-738d-49ce-bde6-cf9817562afd,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,de5a3a87-018e-473e-8e42-4238c76f1630,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_044.pdf,
2019,https://digital.library.jhu.edu/node/13116,8137057b-b356-4071-8a9b-4fe11e6810a5,"Johns Hopkins University News-letter, Volume 28, Number 45 (1924 March 28)",RG.14.050,2016-10-17,1924-03-28,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,d4a2777a-4fa9-4729-8cca-c501eb862ca9,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,f60de7a2-fb81-4909-b518-12b6822ca46b,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_045.pdf,
2020,https://digital.library.jhu.edu/node/13117,8c9dc1b3-7aff-4ece-9d22-53f274086c9a,"Johns Hopkins University News-letter, Volume 28, Number 46 (1924 April 01)",RG.14.050,2016-09-08,1924-04-01,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,658cb41a-7477-468a-af40-6048c9faaf80,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,857b9f1e-93a7-4e2f-b9e4-b60361ba73d0,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_046.pdf,
2021,https://digital.library.jhu.edu/node/13118,ddf3aaec-e010-46e6-b82e-a5705dfc3dac,"Johns Hopkins University News-letter, Volume 28, Number 47 (1924 April 04)",RG.14.050,2016-09-08,1924-04-04,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,b3c6fa86-935e-4060-8fd1-5dd42d909505,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,f839afc2-90f7-4550-94f5-420baea00c3b,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_047.pdf,
2022,https://digital.library.jhu.edu/node/13119,b4e419ac-104a-4a09-877e-2510bc8990aa,"Johns Hopkins University News-letter, Volume 28, Number 48 (1924 April 08)",RG.14.050,2016-09-08,1924-04-08,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,37aa7b62-d8fa-470f-bce2-4ea7011ec0f9,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,0d9ee2dd-17a3-4915-bd4a-9ee32614a494,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_048.pdf,
2023,https://digital.library.jhu.edu/node/13120,d4b73ff0-7113-4150-9b7f-698d2103a0df,"Johns Hopkins University News-letter, Volume 28, Number 49 (1924 April 11)",RG.14.050,2016-09-08,1924-04-11,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,83089400-658c-4e71-9d52-331ca09b1730,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,8026ca33-3ef8-4912-9ec0-a686e159d555,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_049.pdf,
2024,https://digital.library.jhu.edu/node/13121,47853dc2-98ba-47a6-9957-0ce6f8af7787,"Johns Hopkins University News-letter, Volume 28, Number 50 (1924 April 16)",RG.14.050,2016-09-08,1924-04-16,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,72583d63-ec2b-4cb0-aa04-f023ecd2d7ab,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,82c4f2a7-9dad-4d0f-8e04-30e98921ae75,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_050.pdf,
2025,https://digital.library.jhu.edu/node/13122,618986de-4835-40d6-be85-1cb22f3ef00c,"Johns Hopkins University News-letter, Volume 28, Number 51 (1924 April 25)",RG.14.050,2016-09-08,1924-04-25,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,0024fb56-767a-45cd-947a-1e311c5d9b61,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,ac094b73-d370-4105-b20e-eccf9e560bf5,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_051.pdf,
2026,https://digital.library.jhu.edu/node/13123,cce7679b-9b56-425c-a61f-628f1ada144a,"Johns Hopkins University News-letter, Volume 28, Number 52 (1924 April 29)",RG.14.050,2016-10-17,1924-04-29,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,31f09f00-d143-4db5-aa1a-0ecae72c5817,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,a26d6345-6b0f-4c63-956f-6b263d9ceb5d,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_052.pdf,
2027,https://digital.library.jhu.edu/node/13124,8102b48a-00a9-4a43-9f73-04d8551d7c9a,"Johns Hopkins University News-letter, Volume 28, Number 53 (1924 May 02)",RG.14.050,2016-10-17,1924-05-02,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,67c7c104-6ea2-4d14-8065-6853625e9ad7,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,20a439b6-87ec-4e9b-b88c-80bbe8b40b78,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_053.pdf,
2028,https://digital.library.jhu.edu/node/13125,0bf167f9-db9e-456c-94cb-e4242877d5bd,"Johns Hopkins University News-letter, Volume 28, Number 54 (1924 May 06)",RG.14.050,2016-10-17,1924-05-06,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,4314675c-8798-4fe2-aafd-740c0bd05bf1,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,879bd502-d14c-4115-ac2a-9bfa753fb887,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_054.pdf,
2029,https://digital.library.jhu.edu/node/13126,28cbc837-f878-432b-b904-455f29540bdd,"Johns Hopkins University News-letter, Volume 28, Number 55 (1924 May 09)",RG.14.050,2016-10-17,1924-05-09,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,41498306-b4a6-4968-a086-fb26ed51ec7f,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,c29740a4-c784-4c6c-8dbc-a1ae576d7fef,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_055.pdf,
2030,https://digital.library.jhu.edu/node/13127,1912d5c0-c92f-4e85-85e6-d1b5dc71b240,"Johns Hopkins University News-letter, Volume 28, Number 56 (1924 May 13)",RG.14.050,2016-10-17,1924-05-13,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,a8cb1250-12de-4570-b2be-6333f816da31,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,293fe82a-721e-4f46-a114-da7a6fa27147,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_056.pdf,
2031,https://digital.library.jhu.edu/node/13128,86d01c93-26d8-4e27-a62a-6a90e62f9a9c,"Johns Hopkins University News-letter, Volume 28, Number 57 (1924 May 16)",RG.14.050,2016-09-08,1924-05-16,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,f51a6939-11bd-4778-a001-4b6b50fed160,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,56e61c80-4afb-42b7-93b7-8eec4e67d85e,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_057.pdf,
2032,https://digital.library.jhu.edu/node/13129,532f9fac-53f2-4d3b-9bba-4a34c5052920,"Johns Hopkins University News-letter, Volume 28, Number 58 (1924 May 20)",RG.14.050,2016-10-17,1924-05-20,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,6eb77d80-29c0-4065-894d-6fb71cdadeb3,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,125fef96-5de4-449e-a2cf-97832f464a6b,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_058.pdf,
2033,https://digital.library.jhu.edu/node/13130,9d7ec814-c526-4950-b3d8-a12974ceae44,"Johns Hopkins University News-letter, Volume 28, Number 59 (1924 June 09)",RG.14.050,2016-10-17,1924-06-09,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,73bc5118-f0ef-4801-ba09-07607b1b3e0b,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,b6f5c138-4620-4daf-aaf5-51019eed9bb4,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_028_059.pdf,
2034,https://digital.library.jhu.edu/node/13131,fc202634-206a-42cf-8f41-e84359c8c18d,"Johns Hopkins University News-letter, Volume 29, Number 01 (1924 October 03)",RG.14.050,2016-09-08,1924-10-03,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,c24fd635-fd85-4c40-8c7d-6d0ff2babc40,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,619d944a-e5fd-49c4-8136-13ff7fda183a,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_029_001.pdf,
2035,https://digital.library.jhu.edu/node/13132,03c82826-ab22-421a-8888-097b7a3efb8e,"Johns Hopkins University News-letter, Volume 29, Number 02 (1924 October 07)",RG.14.050,2016-09-08,1924-10-07,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,1b735202-054e-4e71-afc7-64e3293ce90a,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,66874935-9afc-4ac0-b9ce-dcd53400d39e,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_029_002.pdf,
2036,https://digital.library.jhu.edu/node/13133,daa124b4-1464-4d29-a930-a02361268817,"Johns Hopkins University News-letter, Volume 29, Number 03 (1924 October 10)",RG.14.050,2016-10-17,1924-10-10,https://aspace.library.jhu.edu/repositories/3/resources/1131,,,,eb19f98f-59c2-4d17-bab5-e17e5592485f,,Public digital access,News-Letters,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,newsletters||publications (documents),Digital Document,The Johns Hopkins News-Letter,Text,College students--Societies and clubs||College student newspapers and periodicals,,,c5428ff4-1e67-46a2-85ff-edf910414a16,,relators:aut:The Johns Hopkins News-Letter,United States,Maryland--Baltimore,,,https://stage.digital.library.jhu.edu/system/files/2022-03-16/1924_029_003.pdf,
