id,url,uuid,title,field_collection_number,field_date_available,field_date_published,field_finding_aid,field_item_barcode,field_library_catalog_link,field_oclc_number,field_unique_id,field_abstract,field_rights,field_access_terms,field_copyright_and_use,field_description,field_digital_publisher,field_genre,field_model,field_publisher,field_resource_type,field_subject,field_alternative_title,field_featured_item,field_dspace_item_id,field_digital_identifier,field_creator,field_publisher_country,field_spatial_coverage,field_date_copyrighted,field_date_created,file,field_contributor
4001,https://digital.library.jhu.edu/node/15014,200780ca-28df-4e8a-8dc0-f93a5f06b77e,v1-p050,,2009-04-02,1960,,31151017309653,https://catalyst.library.jhu.edu/catalog/bib_856707,none,c31cef92-e65e-4873-b8f5-58979266d157,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,27e86bcd-273e-42a4-92aa-4de59cd33cb1,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-18/TE25_B15_A3_1960_c1_v1-p050.jpg,
4002,https://digital.library.jhu.edu/node/15015,10fdf377-8524-4517-a55b-e896a09962ae,v1-p051,,2009-04-02,1960,,31151017309653,https://catalyst.library.jhu.edu/catalog/bib_856707,none,4fbc70f8-3092-4909-a1a2-934e676eda86,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,27e86bcd-273e-42a4-92aa-4de59cd33cb1,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-18/TE25_B15_A3_1960_c1_v1-p051.jpg,
4003,https://digital.library.jhu.edu/node/15016,96c17bd2-8e93-48a6-b446-848dec6d1580,v1-p052,,2009-04-02,1960,,31151017309653,https://catalyst.library.jhu.edu/catalog/bib_856707,none,f2782006-fe35-4210-a145-33638940981a,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,27e86bcd-273e-42a4-92aa-4de59cd33cb1,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-18/TE25_B15_A3_1960_c1_v1-p052.jpg,
4004,https://digital.library.jhu.edu/node/15017,7317a5dd-4884-4ebf-b702-027d1068ef0b,v1-p053,,2009-04-02,1960,,31151017309653,https://catalyst.library.jhu.edu/catalog/bib_856707,none,e1c3d825-fc22-46ad-994c-fbe1755b445b,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,27e86bcd-273e-42a4-92aa-4de59cd33cb1,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-18/TE25_B15_A3_1960_c1_v1-p053.jpg,
4005,https://digital.library.jhu.edu/node/15018,b95bc053-5974-41af-8094-79e30f3cd3ec,v1-p054,,2009-04-02,1960,,31151017309653,https://catalyst.library.jhu.edu/catalog/bib_856707,none,8a095185-924d-4241-a677-6ce1ccef6bad,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,27e86bcd-273e-42a4-92aa-4de59cd33cb1,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-18/TE25_B15_A3_1960_c1_v1-p054.jpg,
4006,https://digital.library.jhu.edu/node/15019,a0d3e4f3-f0d9-48d2-8c0e-04e10bb3573d,v1-p055,,2009-04-02,1960,,31151017309653,https://catalyst.library.jhu.edu/catalog/bib_856707,none,3c7c33e0-4a4a-4a0b-8d81-b80a9d4c515d,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,27e86bcd-273e-42a4-92aa-4de59cd33cb1,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-18/TE25_B15_A3_1960_c1_v1-p055.jpg,
4007,https://digital.library.jhu.edu/node/15020,62a9fd41-44c3-46e7-951c-28d19049ba06,v1-p056,,2009-04-02,1960,,31151017309653,https://catalyst.library.jhu.edu/catalog/bib_856707,none,4b377237-cc3f-45e4-938d-271c2d334c0f,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,27e86bcd-273e-42a4-92aa-4de59cd33cb1,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-18/TE25_B15_A3_1960_c1_v1-p056.jpg,
4008,https://digital.library.jhu.edu/node/15021,3cb6353f-aca8-4187-918c-25578bdf239b,v1-p057,,2009-04-02,1960,,31151017309653,https://catalyst.library.jhu.edu/catalog/bib_856707,none,fc176caa-ef5c-4544-8f3e-acc56022268f,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,27e86bcd-273e-42a4-92aa-4de59cd33cb1,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-18/TE25_B15_A3_1960_c1_v1-p057.jpg,
4009,https://digital.library.jhu.edu/node/15022,92d2b722-6537-490a-b385-0cb301fa3d9e,v1-p058,,2009-04-02,1960,,31151017309653,https://catalyst.library.jhu.edu/catalog/bib_856707,none,d4e2bc20-453b-43aa-9a66-be465dba0a6e,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,27e86bcd-273e-42a4-92aa-4de59cd33cb1,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-18/TE25_B15_A3_1960_c1_v1-p058.jpg,
4010,https://digital.library.jhu.edu/node/15023,c9809e09-7d94-4394-b0cf-e64d8d9b34d3,v1-p059,,2009-04-02,1960,,31151017309653,https://catalyst.library.jhu.edu/catalog/bib_856707,none,e58e5a9d-1ea4-4370-bf08-271bedd4b724,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,27e86bcd-273e-42a4-92aa-4de59cd33cb1,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-18/TE25_B15_A3_1960_c1_v1-p059.jpg,
