id,url,uuid,title,field_collection_number,field_date_available,field_date_published,field_finding_aid,field_item_barcode,field_library_catalog_link,field_oclc_number,field_unique_id,field_abstract,field_rights,field_access_terms,field_copyright_and_use,field_description,field_digital_publisher,field_genre,field_model,field_publisher,field_resource_type,field_subject,field_alternative_title,field_featured_item,field_dspace_item_id,field_digital_identifier,field_creator,field_publisher_country,field_spatial_coverage,field_date_copyrighted,field_date_created,file,field_contributor
501,https://digital.library.jhu.edu/node/16113,3b6d120b-576b-47e5-b595-43015d4d3c22,Water Service Area,,2011-01-18,1977,,31151021521962,https://catalyst.library.jhu.edu/catalog/bib_3583609,none,c261d633-90c5-40b0-8475-669862087910,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Image,,Image,Test,,,b5a638cb-9c0d-41da-97ad-21b1f37b9916,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_N44_1976_c1.jp2,
502,https://digital.library.jhu.edu/node/16114,cca5b734-f8e8-474f-b059-6359038afc3e,Sewer Service Area,,2011-01-18,1977,,31151021521970,https://catalyst.library.jhu.edu/catalog/bib_3583623,none,88d6bd28-921f-46cc-904f-797ef3a36949,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Image,,Image,Test,,,04174eca-e4a1-48a9-9b5b-84f5f2d72e7d,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_N46_1976_c1.jp2,
503,https://digital.library.jhu.edu/node/16115,ab6bed00-667f-42ce-a48f-689992910720,"1977-1979 Transportation Improvements, Baltimore Region",,2011-01-18,1976,,31151027500747,https://catalyst.library.jhu.edu/catalog/bib_3456780,none,8f8e33b1-fbd7-430c-b6b7-e8cf7b518d58,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Image,,Image,Test,,,0962aa8d-ef24-45cc-8eae-2be5a185983d,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_P1_1979_MapA_c1.jp2,
504,https://digital.library.jhu.edu/node/16116,d6f5fecb-858c-4f70-97db-c94dd7824c66,"1977-1979 Transportation Improvements, Baltimore City",,2011-01-18,1976,,31151027500754,https://catalyst.library.jhu.edu/catalog/bib_3456787,none,030a362a-0cc8-4388-ad97-8a093f571565,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Image,,Image,Test,,,590cac16-9b92-446c-a57a-e93237ee5f18,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_P1_1979_MapB_c1.jp2,
505,https://digital.library.jhu.edu/node/16117,20231a09-bdd3-4beb-9e19-aaea9b6d4749,"1978-1980 Transportation Improvements, Baltimore Region",,2011-01-18,1977,,31151027500705,https://catalyst.library.jhu.edu/catalog/bib_3456690,none,88283ee4-6b9c-4e49-b531-cb100a87320f,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Image,,Image,Test,,,b82eceb0-2d47-4e45-b95c-5d02b832186b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_P1_1980_MapA_c1.jp2,
506,https://digital.library.jhu.edu/node/16118,d71127df-9994-4e93-9f0d-20fc0609806a,"1978-1980 Transportation Improvements, Baltimore City",,2011-01-18,1977,,31151027500739,https://catalyst.library.jhu.edu/catalog/bib_3456721,none,eab367f6-2761-40d6-9260-38f46cba6be1,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Image,,Image,Test,,,2326528a-6eb2-4d18-ab7c-ca24dad57314,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_P1_1980_MapB_c1.jp2,
507,https://digital.library.jhu.edu/node/16119,5051af74-b4dd-4c80-9881-ccd3510c708f,"1979-1981 Transportation Improvements, Baltimore Region",,2011-01-18,1978,,31151027500713,https://catalyst.library.jhu.edu/catalog/bib_3456706,none,0c1caccb-bb47-4c59-9704-499a2da60647,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Image,,Image,Test,,,21d8027b-9c63-4e55-8f99-27eba05f887f,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_P1_1981_MapA_c1.jp2,
508,https://digital.library.jhu.edu/node/16120,4569d8e7-9dae-47b6-8518-a9dba3635d5c,"1979-1981 Transportation Improvements, Baltimore City",,2011-01-18,1978,,31151027500721,https://catalyst.library.jhu.edu/catalog/bib_3456711,none,2f9b7498-b3d8-4b80-9cf1-7f06d92caf7f,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Image,,Image,Test,,,7ca03983-e487-495c-bb3e-57b2b4b96525,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_P1_1981_MapB_c1.jp2,
509,https://digital.library.jhu.edu/node/16121,99cbabd3-122c-4bff-bc69-eb89cd080320,1980-1982 Baltimore Region Transportion Improvements,,2011-01-18,1979,,31151027500762,https://catalyst.library.jhu.edu/catalog/bib_3457046,none,ffe0ccd7-ebfb-4ec0-a2f8-cf8208bda7f7,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Image,,Image,Test,,,16d588bd-2876-4058-a630-13b880b2b3e3,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_P1_1982_MapA_c1.jp2,
510,https://digital.library.jhu.edu/node/16122,77bfe0f7-8811-4ddf-a5bd-e88596e141c6,1980-1982 Baltimore City Transportation Improvements,,2011-01-19,1979,,31151027500770,https://catalyst.library.jhu.edu/catalog/bib_3457057,none,ead26232-00a3-430d-b52f-fdf5626f89eb,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Image,,Image,Test,,,2801a50c-5845-439b-b025-a9bac28d8ef7,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3844_B2_P1_1982_MapB_c1.jp2,
