id,url,uuid,title,field_collection_number,field_date_available,field_date_published,field_finding_aid,field_item_barcode,field_library_catalog_link,field_oclc_number,field_unique_id,field_abstract,field_rights,field_access_terms,field_copyright_and_use,field_description,field_digital_publisher,field_genre,field_model,field_publisher,field_resource_type,field_subject,field_alternative_title,field_featured_item,field_dspace_item_id,field_digital_identifier,field_creator,field_publisher_country,field_spatial_coverage,field_date_copyrighted,field_date_created,file,field_contributor
5001,https://digital.library.jhu.edu/node/16246,07de7848-aa08-4be6-9dab-b8d0d35641d2,02-back,,2011-02-11,1962,,31151027502370,https://catalyst.library.jhu.edu/catalog/bib_3464232,60552081,40f8ffb3-9593-43da-aa4e-d13cb12f7503,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,31b4afd3-fe76-4fa0-86cc-60d7dffe599e,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3841_P2_1962_c1_back.jp2,
5002,https://digital.library.jhu.edu/node/16248,5090cf69-c638-4658-9434-63b6e2fd1460,01-front,,2011-02-11,1963,,31151024811485,https://catalyst.library.jhu.edu/catalog/bib_2620177,70293860,b4576927-cda4-44b9-87e0-47214c0f59dd,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,b7d4a5c9-3c20-46f7-a9e6-80f5c5f40283,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3841_P2_1963_c1_front.jp2,
5003,https://digital.library.jhu.edu/node/16249,62226ae7-11d7-4276-9f83-db84e7c2eab7,02-back,,2011-02-11,1963,,31151024811485,https://catalyst.library.jhu.edu/catalog/bib_2620177,70293860,b6096edd-7224-4801-aef5-c2b80a9c259a,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,b7d4a5c9-3c20-46f7-a9e6-80f5c5f40283,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3841_P2_1963_c1_back.jp2,
5004,https://digital.library.jhu.edu/node/16251,e5543647-81fa-458b-ab4e-26fa4ed4a83c,01-front,,2011-02-11,1964,,31151027502354,https://catalyst.library.jhu.edu/catalog/bib_3464233,51643107,ed2e6eff-a144-40b9-8966-959cfba2ef68,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,6407dd7a-2be7-482d-a66c-8d163462f79b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3841_P2_1964_c1_front.jp2,
5005,https://digital.library.jhu.edu/node/16252,10bdf2f0-87c6-421e-a2f1-9a7dea0d5d20,02-back,,2011-02-11,1964,,31151027502354,https://catalyst.library.jhu.edu/catalog/bib_3464233,51643107,67b6e1e2-1623-4ace-9a80-51dd353e2681,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,6407dd7a-2be7-482d-a66c-8d163462f79b,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3841_P2_1964_c1_back.jp2,
5006,https://digital.library.jhu.edu/node/16254,9f9e4c03-67f1-43ac-8185-2c83bb99e395,01-front,,2011-02-11,1965,,31151028729634,https://catalyst.library.jhu.edu/catalog/bib_2943498,255320114,153cead0-59f0-4f56-89b2-4f1e0c6ace00,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,a32d94a0-0483-4344-aa81-d12accc1cec7,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3841_P2_1965_c1_front.jp2,
5007,https://digital.library.jhu.edu/node/16255,a7ce28bd-30ab-47fc-8b9c-a3b8273ba83b,02-back,,2011-02-11,1965,,31151028729634,https://catalyst.library.jhu.edu/catalog/bib_2943498,255320114,3d2f206b-6f1c-474a-9d9f-0a343a3b7b77,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,a32d94a0-0483-4344-aa81-d12accc1cec7,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3841_P2_1965_c1_back.jp2,
5008,https://digital.library.jhu.edu/node/16257,e17acb9f-9ae5-4234-b037-1f39faef3b6f,01-front,,2011-02-14,1966,,31151027745136,https://catalyst.library.jhu.edu/catalog/bib_2818168,none,a5bc6eda-a026-4335-8a6c-5090f0e13127,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,06234618-2549-4e5a-a9bb-0fae87287025,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3841_P2_1966_c1_front.jp2,
5009,https://digital.library.jhu.edu/node/16258,1999afe8-d4fa-4eeb-b36f-ed62e80bef73,02-back,,2011-02-14,1966,,31151027745136,https://catalyst.library.jhu.edu/catalog/bib_2818168,none,b7c33b4d-7a68-4748-bf56-e0c56d771f00,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,06234618-2549-4e5a-a9bb-0fae87287025,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3841_P2_1966_c1_back.jp2,
5010,https://digital.library.jhu.edu/node/16260,77aadbfe-00a2-457b-a02e-717c3a20ba5a,01-front,,2011-02-14,1967,,31151024811477,https://catalyst.library.jhu.edu/catalog/bib_2620179,5408880,f88355a3-19de-4e17-b061-330b17f7b443,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,70d5c3f2-4b49-49e8-ab8e-9ec89430523e,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3841_P2_1967_c1_front.jp2,
5011,https://digital.library.jhu.edu/node/16261,02331bc5-785f-4e5d-9460-18a14c52500b,02-back,,2011-02-14,1967,,31151024811477,https://catalyst.library.jhu.edu/catalog/bib_2620179,5408880,e1eab2c5-c7f4-49a0-99f1-179cc6df852e,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,70d5c3f2-4b49-49e8-ab8e-9ec89430523e,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3841_P2_1967_c1_back.jp2,
5012,https://digital.library.jhu.edu/node/16263,0a9f271b-9665-4d2f-a9f9-589abab79ba4,01-front,,2011-02-14,1968,,31151029576604,https://catalyst.library.jhu.edu/catalog/bib_2818296,41341119,39a2f4e1-44f6-4044-a09d-9d056d2b3423,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,4d4c0b9e-c1cb-47f5-9756-98ac0f7bd596,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3841_P2_1968_c1_front.jp2,
5013,https://digital.library.jhu.edu/node/16264,0d4b3ccc-f98f-4b00-b5bd-b4dc87798372,02-back,,2011-02-14,1968,,31151029576604,https://catalyst.library.jhu.edu/catalog/bib_2818296,41341119,5f531bb5-cbc7-40d4-a390-0120b771e96a,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,4d4c0b9e-c1cb-47f5-9756-98ac0f7bd596,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3841_P2_1968_c1_back.jp2,
5014,https://digital.library.jhu.edu/node/16266,3c864ae7-5bd2-4ba1-a979-682210f0bcd2,01-front,,2011-02-14,1969,,31151027502396,https://catalyst.library.jhu.edu/catalog/bib_3464231,51634026,c848bf9d-837e-4579-b95b-c58f741fdf15,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,41c33041-45d0-40e1-9d90-d604aa5a63db,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3841_P2_1969_c1_front.jp2,
5015,https://digital.library.jhu.edu/node/16267,deee41ee-1f5f-452e-9c30-7dd63d91d7f9,02-back,,2011-02-14,1969,,31151027502396,https://catalyst.library.jhu.edu/catalog/bib_3464231,51634026,2d4eb73c-daed-483b-9f98-1315f691db67,,Public digital access,Maps and Atlases,Copyright Not Evaluated,,Johns Hopkins University. Sheridan Libraries,Maps,Page,,Image,Test,,,41c33041-45d0-40e1-9d90-d604aa5a63db,,,,,,,https://stage.digital.library.jhu.edu/system/files/2022-03-28/G3841_P2_1969_c1_back.jp2,
